@relation 'dataset_recsys-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R18,20-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R19,30,37,39,42,48,50,64,67,69-70,72,79-weka.filters.unsupervised.attribute.NominalToString-Cfirst-last-weka.filters.unsupervised.attribute.Remove-R19-weka.filters.unsupervised.attribute.Remove-R69-weka.filters.unsupervised.attribute.Remove-R49-weka.filters.unsupervised.attribute.Remove-R47-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R32-weka.filters.unsupervised.attribute.Remove-R80-weka.filters.unsupervised.attribute.Remove-R79-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.Remove-R88-weka.filters.unsupervised.attribute.Remove-R3-7,9-10,12,14,18-19,21-24,27,30-35,37-38,40,42,46,48-50,53,55-58,62,67,70,72-74,83,86-weka.filters.unsupervised.attribute.NumericToNominal-R5,6,7,17,18,27,42,44-weka.filters.unsupervised.attribute.Remove-R1-47,50-55,57-60'

@attribute user_count numeric
@attribute movie_count numeric
@attribute imdb_release_date_tweet_diff_minutes string

@data
21,814,147087
1,2202,6038
1,4,661241
28,1,15126046
168,22,-32827
26,236,6057
45,2202,6057
1,2202,6058
45,2202,6059
16,43,1094700
2,430,358866
6,168,178820
229,36,3987623
35,120,520175
9,65,3372757
39,475,137140
1,237,147162
50,1942,-3964
45,271,207656
64,1842,26276
24,2002,66614
24,1101,36374
46,3,?
80,395,217764
6,2202,6158
1,2202,6163
2,1842,26323
140,108,76730
2,304,9824093
6,511,16253
16,33,4716429
108,1,13392373
108,1,13917974
1,1101,36439
3,11,5943269
1,11,5943270
6,474,197671
45,602,26378
95,5,158799
3,182,58060
6,182,58062
11,2202,6228
19,51,12636472
18,61,1568634
38,95,3807789
37,1101,36494
26,602,26415
52,133,429625
59,627,187646
59,475,137317
31,1668,48069
31,198,2163429
79,483,268338
23,602,26480
4,13,721944
11,2202,6331
2,35,681632
2,73,1447782
35,142,1165554
7,673,301513
6,36,10249034
14,29,38824454
167,2202,6384
21,602,26546
21,2202,6388
1,1942,-3691
13,56,5288314
13,81,1316736
4,2202,6396
13,57,2314656
13,483,268417
13,61,5230717
13,88,7909117
19,245,36643
77,7,12102406
13,29,732106
77,18,9572326
40,4,2052647
21,2202,6409
16,46,5016109
11,2202,6409
105,1376,56823
1,2202,6423
105,1842,26584
122,8,4219875
81,1101,36676
48,1,?
3,8,2909420
3,1,1961961
20,2202,6445
4,2202,6460
4,1842,26620
49,2202,6465
78,375,157607
28,100,11751051
230,2,30249299
135,55,6481
23,2202,6481
19,40,189302
60,179,389522
91,160,21688506
32,82,681787
29,33,2435771
1,100,11751079
54,4,219560
55,324,159084
48,87,?
1,2202,6507
1,2202,6508
72,814,147569
77,134,510521
33,1376,56924
13,29,1720070
1,873,38212
21,2202,6536
2,2202,6537
33,212,268559
6,1,8977744
1,2202,6545
11,1,2798647
5,1668,48324
20,2202,6568
20,959,9449
12,248,137614
74,54,1054895
6,121,411219
70,87,4735540
66,151,471711
9,3,5197793
1,1101,36834
104,3,7112934
79,486,16676
79,15,3292676
19,44,1348616
52,2202,6610
37,1668,48370
21,81,127576
2,106,440056
26,1,290239
77,19,20538140
60,1,3537503
2,27,6236064
13,187,621504
7,2202,6625
28,2202,6626
12,21,2932647
1,3,18029609
93,75,802893
39,2202,6637
43,8,2909619
74,31,1276660
58,1,3989626
6,389,339291
40,147,137698
37,31,12075302
1,2202,6662
11,959,9543
5,23,1942023
6,90,1165865
23,78,893710
3,176,3524591
25,2,621551
15,151,471793
23,814,147734
25,81,127635
135,6,-305864
34,129,1750460
3,2202,6681
60,252,167905
133,20,510691
18,27,5500236
19,2202,6699
1,151,471825
158,6,2739828
9,140,722328
119,25,873588
50,2202,6709
1,15,3292789
50,873,38390
62,139,2012634
66,40,2859295
8,2202,6718
14,26,883684
25,108,77286
140,150,450249
118,48,15859631
36,627,188112
5,294,359541
3,182,16823
71,2202,6746
23,2202,6750
2,249,389790
21,10,409953
22,2202,6760
12,15,319183
24,1842,26924
3,15,319184
62,105,26925
5,215,510766
56,157,1115578
74,30,20950143
2,2202,6785
67,29,19851426
1,2202,6787
140,4,3544867
64,2202,6789
1,24,7677609
4,7,553990
14,1668,48551
11,2,9996072
74,21,1901776
75,16,853517
47,17,7304717
14,182,16877
101,13,4673838
26,95,198259
40,2202,6804
163,31,4079125
19,33,1327225
163,45,843386
16,102,8121148
9,2202,6808
104,2202,6808
5,85,6115235
41,2202,6815
24,25,893859
75,47,503619
15,796,359621
80,54,319242
75,521,329383
11,521,329394
3,134,510836
5,278,117724
8,2202,6844
10,182,16928
13,23,1599490
26,627,188238
2,2202,6860
27,796,359663
25,959,9745
7,81,6028891
16,873,38555
80,546,228577
4,48,6390400
16,101,7214080
337,13,778661
52,9,3768162
15,1101,37124
11,6,2980489
66,31,4079209
140,2202,6892
32,2202,6894
35,48,643374
133,27,2005616
31,5,4038900
2,176,3524824
1,1101,37167
33,205,505169
337,324,159510
337,22,873813
337,13,1276953
10,475,137984
337,15,642012
47,35,682276
1,2202,6978
32,2202,6983
11,2202,6986
7,336,652106
7,968,253167
93,15,16800268
34,511,17080
32,28,2993561
9,1668,48765
47,19,1236706
130,271,208551
39,85,6115436
25,474,198478
7,486,17104
1,13,4472404
7,2202,7026
31,5,1579506
7,511,17108
9,2202,7028
29,2,21791290
51,2,2397373
94,76,13100953
70,814,148095
28,395,218669
25,99,521130
25,163,208596
10,232,168286
57,15,3293149
16,2202,7071
3,959,9952
48,475,138117
1,2202,7077
1,2202,7077
1,304,380040
57,546,228782
47,47,2972048
37,1,33724689
35,103,6901827
12,2202,7108
29,8,3373771
1,1842,27278
9,110,261941
472,7,48887
18,2202,7127
2,99,502496
41,324,159717
2,962,253317
1,324,159718
120,182,17219
13,88,7909876
6,2202,7158
110,29,3182364
110,2,?
110,2,12274466
1,2202,7172
12,8,3252933
95,2202,7176
311,3,11306798
2,1,30058479
14,2202,7190
14,959,10070
14,486,17271
14,602,27351
10,1668,48951
14,1842,27352
14,511,17272
14,245,37433
14,1101,37433
14,1668,48953
1,814,148254
8,2202,7194
8,1101,37438
32,167,302339
209,95,29567461
14,1668,48964
1,39,561610
7,160,21689230
16,2202,7214
10,2202,7217
47,450,228921
63,814,148286
98,2202,7233
23,521,329794
9,25,1448679
21,2202,7241
42,511,17329
33,6,884213
26,105,27422
34,236,7266
59,2202,7270
25,2202,7270
59,254,481031
28,7,1771217
99,225,370162
5,2202,7282
62,60,158428
21,103,6902024
8,959,10188
3,2202,7314
11,627,188695
20,10,14391415
11,2202,7321
7,100,11751904
7,21,15943744
45,375,158469
45,2002,67809
113,103,6902052
6,389,339973
1,2202,7336
67,133,430700
42,959,10222
21,2202,7343
62,46,14129429
62,11,3051510
62,57,7295190
30,133,430715
93,59,158497
2,959,10242
4,2202,7366
22,511,17446
98,873,39050
165,27,6125940
1,36,5581563
3,121,351552
16,2,412033
71,202,370278
1,2202,7423
4,2202,7432
1,10,6539259
16,2202,7490
5,4,4593897
149,79,8041212
117,50,15067033
13,35,2577917
67,2,14018725
21,2202,7533
3,50,6095798
59,105,9674200
3,304,9825460
229,962,253726
52,382,180287
52,40,3145309
3,55,412195
82,27,2006279
18,1842,27724
17,168,180308
17,1942,-2511
94,382,180310
13,2,14371524
84,28,1690948
1,602,27755
20,2202,7597
70,10,12950260
2,38,3656572
2,2202,7620
3,6,?
183,2202,7622
2,46,5017332
4,1668,49394
3,1942,-2444
4,521,330197
4,546,229337
242,6,2436918
39,2202,7638
133,7,9623904
10,2202,7645
1,236,7654
14,14,32337045
14,202,1549907
133,23,13241271
62,106,3817853
12,1842,27842
47,25,1056057
84,59,642783
27,48,28882646
13,97,10531292
33,102,5000196
11,1842,27941
52,602,27943
9,2202,7786
6,2202,7789
6,873,39469
6,1668,49550
5,118,392272
2,10,-273064
488,30,18151740
488,17,16831321
488,13,15783002
488,7,13625883
488,37,3669724
488,2202,7804
83,1942,-2263
68,21,642858
2,2202,7831
8,98,864643
78,801,88483
13,95,199308
25,1,3828112
54,1,1804916
9,2202,7865
134,1942,-2210
9,272,310210
23,2002,68352
12,1842,28035
12,77,501805
488,49,3137010
488,46,1038931
488,37,2097332
488,6,14129972
9,47,2366554
5,14,10360066
5,232,169126
2,338,209460
158,11,602640
17,18,1724343
12,49,5340252
17,22,2658975
2,2202,7938
14,6,7709059
161,1942,-2140
81,245,38189
14,314,-2126
33,100,788386
6,12,1943326
34,252,169189
17,4,?
21,18,3196137
99,38,15269097
12,2202,7977
34,382,180718
34,338,209519
36,1842,28152
5,486,18076
55,344,254181
9,13,1237707
5,245,38247
9,77,501928
9,47,7547789
40,959,10889
9,83,1429293
9,205,506253
17,2202,8014
7,1842,28177
246,22,36372342
9,254,481782
9,27,6499486
9,8,2144990
9,15,3415010
54,21,746693
15,2202,8051
147,2202,8055
64,182,18137
13,2202,8061
37,51,5793985
13,215,512070
25,167,303211
219,26,13817611
13,112,978632
13,796,360873
70,81,129041
111,29,733782
40,50,9244187
2,2,36949848
3,1842,28248
13,1668,49862
1,1101,38344
104,1,4130826
81,9,6771787
34,2202,8107
8,2202,8109
70,81,169331
70,106,434353
14,474,199576
27,1942,-1957
43,1668,49882
1,959,11005
7,2202,8129
3,2202,8130
4,55,532291
5,12,1371752
1,61,2790159
17,227,290328
44,37,1590709
135,81,129109
52,2202,8150
4,46,4816313
17,1668,49918
4,2202,8165
3,6,6973390
3,90,391215
19,2202,8178
8,248,139225
10,873,39869
1,1942,-1889
105,962,254378
60,6,3062438
22,16,653321
53,10,-112753
5,1668,49967
16,511,18290
50,17,7097271
35,2202,8211
1,33,2437494
19,1942,-1863
58,10,8515738
37,2202,8219
74,1,935580
74,120,663420
22,873,39901
133,28,693602
133,1,1389184
50,205,506466
1,76,-384892
22,1,401349
38,1942,-1850
71,47,48550
6,1668,49992
43,105,574152
2,486,18313
56,968,254416
2,2202,8237
26,1668,49998
55,2202,8239
1,1,5460021
3,546,229945
211,21,1903226
1,2202,8250
25,521,330811
74,41,3184894
51,42,394181
79,2202,8262
51,118,392742
19,4,20030024
58,602,28427
13,2202,8274
9,1942,-1801
15,12,5753884
1,2202,8287
13,344,254474
488,18,5915122
488,39,5854703
488,33,4718544
488,34,3223824
488,6,24535826
488,199,2588787
488,254,482067
59,814,149367
14,959,11188
488,54,4253428
488,51,?
49,24,896789
1,1,3207992
35,2202,8327
17,25,6449388
37,3,?
51,2202,8339
37,4,6429240
37,2,4060500
24,2202,8340
101,60,1304283
1,254,482115
7,25,6449423
50,111,996205
156,159,-92433
47,14,2971895
13,1101,38619
11,20,1379259
80,7,1973993
80,39,8294154
12,2202,8399
12,1668,50163
230,959,11286
93,627,189793
22,10,21814286
36,959,11310
337,28,905550
36,2202,8436
41,389,341083
22,2202,8449
1,2202,8453
4,30,18152393
4,79,14707974
4,37,3670374
4,2202,8455
37,20,2931596
71,60,703919
10,2202,8462
70,801,89109
311,1,8868789
26,86,2306652
36,2202,8473
12,1942,-1604
2,2,5744000
1,236,8484
17,106,452005
19,12,6883050
40,62,7790257
116,474,199958
22,474,199968
1,4,10121569
53,486,18599
472,110,573000
15,2202,8527
17,7,50287
103,2202,8528
103,62,12890709
103,88,7911249
1,1942,-1550
5,20,13135573
99,627,189917
36,92,5038405
103,521,331106
103,49,10776806
103,26,8223686
36,129,1752326
103,36,10251207
103,102,8122887
103,101,7215747
103,19,11833767
103,20,17621128
103,51,12638788
103,39,3153509
103,34,3213989
103,112,979109
103,35,7074570
103,102,6651270
103,35,12661830
103,11,6540331
103,430,361351
41,248,139591
103,53,787531
36,1842,28711
103,52,8144492
36,164,3506312
65,49,5340872
103,50,6096812
103,15,13145673
36,199,2589033
103,74,794733
103,95,29568813
103,7,9443434
65,103,6903274
103,33,19220974
103,46,4816714
103,24,10007915
65,4,2992235
103,103,4214795
103,10,6288395
36,119,6674315
103,13,11066315
36,151,7195595
103,23,2800655
103,18,2992236
65,2,6914796
103,79,18971916
65,3,8264076
103,84,673776
103,69,1843057
103,26,4181677
103,29,3163597
36,84,7480658
103,12,12628718
103,49,15816878
103,41,9513998
65,1,9513998
103,31,12077199
36,51,1834419
103,11,7860879
103,56,5290479
103,6,2388820
103,40,3146320
103,45,20766100
36,143,9332560
103,254,482321
36,49,5340881
103,24,18226001
103,76,13102481
65,23,1943921
103,7,8274162
103,27,8982642
65,19,19229622
103,22,12255702
65,16,32834742
103,39,7024183
103,69,6570583
65,1,30886424
19,252,169784
103,6,9836564
103,11,3597044
36,51,6066584
103,14,7457684
36,17,1933844
65,1,32254425
103,21,7934325
36,57,1228185
103,17,5088885
65,2,33053685
103,199,2589045
65,1,33878746
103,22,6875926
103,22,3748246
103,38,15269686
103,26,13828186
75,115,9776027
65,4,10370808
103,25,21823068
103,10,3284568
103,20,4060729
103,5,12235549
65,6,11146969
103,9,2125369
103,70,5098969
103,44,4826810
103,30,23928350
65,1,18308090
103,7,14768570
65,5,22085210
103,673,303711
65,3,21189471
103,6,11096571
103,2,7991931
65,7,35135932
103,13,7951612
103,5,6217852
103,10,16640512
103,66,3435713
103,39,12265793
103,33,2437853
103,4,8324574
103,8,7689474
103,43,1732194
103,53,2105215
103,6,4433635
103,33,8435455
103,48,2417635
116,163,210116
103,24,3476036
103,30,20951936
103,10,5925476
103,80,2336997
103,112,915777
2,9,2800684
120,42,454994
30,2202,8596
24,2202,8605
2,2202,8609
15,959,11504
116,22,2195989
1,2202,8630
116,176,3526556
52,6,21696418
1,176,3526560
116,546,230340
10,5,4584962
8,1,26552102
47,42,394567
4,133,432008
128,37,230349
4,48,1802833
230,1,13186096
9,51,3576976
55,24,14496442
12,2202,8669
65,15,6127229
65,27,6127230
54,41,794865
41,42,394609
23,475,139730
14,15,4564863
36,133,1188072
54,2002,69194
9,2202,8715
36,23,7669459
113,262,220346
3,133,432093
11,92,784838
88,959,11632
2,1842,28912
2,31,10401232
2,1942,-1326
66,2,?
111,10,5078998
93,2202,8765
27,18,9806527
27,59,684077
99,673,303925
36,57,7296627
30,1942,-1291
111,88,7911510
111,108,2982392
111,28,4121440
2,2202,8806
36,86,3338028
3,627,190189
16,2202,8816
20,61,1571222
1,2202,8823
24,16,12064534
16,2202,8859
18,1842,29029
45,1942,-1198
2,1842,29051
2,2,4323071
46,2,272354
10,35,12662187
1,1942,-1137
16,104,6049687
95,7,1270328
29,245,39210
19,73,354575
16,1376,59385
63,801,89640
34,3,3133808
6,2202,9025
36,25,2780969
53,2202,9029
67,49,1470640
1,2202,9040
1,1942,-1036
1,2202,9048
2,65,433858
59,87,4738023
1,801,89717
78,1942,-1001
1,2202,9079
113,202,1551320
78,314,-999
5,2202,9082
17,801,89723
17,194,181824
9,1842,29260
3,1942,-974
49,3,8788794
49,2,11943835
161,6,21706976
161,4,19473601
28,157,1117925
1,2202,9129
1,36,6168011
1,36,6168017
21,1842,29305
79,17,1763007
1,17,1763008
1,1942,-929
1,2202,9157
29,5,625484
29,43,1282071
21,6,-303368
6,30,3266453
230,1,24267416
40,32,523276
2,143,9333205
20,1942,-873
65,31,10401697
1,738,-862
48,34,13242818
65,6,12014498
488,104,6049960
488,86,5525800
488,102,5001640
65,28,20513381
65,15,27541962
65,5,6140743
488,3,18196364
488,57,16842826
488,35,12662506
488,28,2671787
488,28,15293387
7,31,3285228
488,414,331788
488,75,1380110
488,217,543470
219,10,30122453
134,47,7549021
7,13,3789242
37,179,392285
3,1942,-830
21,1942,-828
7,1,5160136
20,1842,29423
10,8,3607826
93,2202,9266
2,2202,9267
1,959,12148
24,1942,-795
18,475,140325
18,40,192106
18,147,140326
29,46,987055
2,1942,-782
110,2,3789299
11,2202,9305
15,84,735006
15,262,220927
8,2202,9309
1,2202,9317
9,1,2185159
4,1942,-759
13,1942,-757
13,2202,9322
9,115,382284
13,959,12206
13,1668,51086
30,248,140367
51,158,462929
30,70,5099737
20,1942,-742
10,2202,9344
10,1101,39585
4,29,14252388
2,324,161930
34,39,3688550
80,29,555116
21,163,210901
18,4,3348671
1,202,1551625
1,202,1551627
1,2202,9387
22,2202,9395
2,47,3476868
10,2202,9411
80,508,123174
161,1,9301738
40,164,3507180
5,8,6692463
74,6,3890169
10,19,2507833
2,110,264254
103,2202,9438
133,95,29569701
63,375,160583
26,202,372325
21,44,435685
10,2202,9449
60,118,393935
7,23,1701456
44,14,6279227
18,1101,39711
93,84,735172
18,873,41152
7,959,12357
74,136,11967243
31,1942,-594
6,2202,9486
37,34,13243090
30,32,523573
26,161,100225
62,14,?
89,46,23769449
62,336,654629
62,23,1944870
62,49,10777771
62,11,6541291
62,139,2015432
16,801,90153
62,9,9373833
62,41,3186154
62,11,6107855
71,801,90156
62,39,12266736
62,52,8145457
19,16,7629937
50,1942,-562
62,51,5049457
26,1101,39757
26,20,17881358
62,19,2813138
26,103,6904238
26,602,29679
62,21,7599699
62,7,7972719
16,627,190899
62,6,4434579
10,2202,9520
23,18,2055761
104,5,4888187
11,2202,9528
9,2202,9529
46,198,2166653
36,2202,9533
46,1668,51293
19,796,362335
74,217,543785
65,344,255728
15,98,866350
28,602,29712
9,2202,9561
65,801,90209
25,2202,9572
3,2202,9573
13,1,598542
7,1668,51352
1,1668,51353
55,627,190974
39,1,2721115
7,86,20250179
30,1,?
5,49,5341924
1,80,533764
84,2202,9607
13,15,7065551
18,1,9071471
26,475,140652
1,2202,9613
27,216,594253
48,738,-463
1,1,?
26,959,12500
8,2202,9621
40,227,291801
9,2202,9627
71,16,856351
74,12,3537631
10,1942,-443
62,1,3023558
14,29,?
15,9,12367664
320,24,7861968
320,87,4738608
8,15,2227250
141,1668,51410
8,3,2338071
141,95,3811192
8,29,1390614
3,959,12534
1,2202,9655
5,2202,9655
17,738,-423
4,194,182396
34,2202,9657
17,2202,9657
8,2202,9659
21,81,170881
8,1942,-416
141,65,3426723
65,56,847685
11,26,1682946
1,236,9666
34,7,12357607
14,165,926948
29,546,231370
21,546,231371
52,2202,9676
52,486,19756
16,236,9679
12,2202,9684
21,182,19766
38,389,342327
38,968,255867
38,336,654808
135,75,71611
189,738,-388
38,271,211231
33,2202,9693
38,80,2136575
38,61,2359716
38,25,7398337
13,2202,9698
38,7,1995459
38,53,2106339
38,6,5523399
38,2,6934660
38,6,8547400
38,6,10818281
161,11,14565221
38,35,8406342
99,248,140743
38,4,9938504
25,2202,9704
27,2202,9704
6,2202,9705
38,10,8880105
17,10,624587
38,12,2690987
46,2202,9707
50,54,846288
38,22,5442769
38,21,353869
38,6,3338930
38,9,4696911
1,2202,9712
13,4,16595572
1,35,7146293
38,15,626033
38,25,1239414
38,23,1713235
38,13,735415
51,14,1016275
84,1,?
75,483,271736
33,53,6158519
67,24,8688540
101,44,1351744
9,22,?
9,10,1403650
23,202,372616
2,511,19817
21,106,443177
85,133,1189099
85,20,5906480
55,814,150801
24,17,22703
3,67,666388
35,20,16329269
16,198,2166870
75,70,14907933
1,1,?
30,2202,9754
9,2202,9757
28,1942,-322
41,252,170978
1,2202,9764
39,2,3006404
7,124,7630186
1,1,?
3,4,222843
15,414,332346
15,202,372667
15,521,332348
13,2202,9788
15,319,322209
15,90,1168989
15,1842,29950
15,72,577151
15,110,264612
13,521,332354
40,202,1552037
15,202,1552038
32,546,231503
7,475,140847
5,382,182548
5,414,332369
140,2202,9810
16,389,342451
214,25,5624374
214,17,2318076
93,324,162396
16,673,304957
214,88,7912537
214,11,1733438
8,2202,9819
20,508,123580
6,2202,9833
35,23,3379396
35,546,231568
80,17,1935154
4,47,3477349
38,11,2247655
59,738,-181
78,2202,9902
167,9,270483
11,959,12785
21,602,30070
116,248,140958
2,1942,-155
155,28,1693284
26,2202,9925
9,546,231627
3,4,1210827
11,52,604648
9,27,4868437
225,29,735639
40,873,41626
3,78,896987
17,12,355547
1,2202,9952
6,2202,9959
6,1376,60360
161,801,90605
77,521,332527
59,474,201427
77,105,9676631
77,87,4738931
1,25,4283892
2,3,21500
1,3,21515
167,53,889849
2,3,21536
10,2202,10024
93,486,20108
14,1842,30189
9,873,41720
2,348,-50432
104,5,6340293
1,28,2947611
5,1942,-2
41,1942,-1
15,738,4
33,81,745866
3,1942,10
1,437,60491
5,2202,10094
13,55,10108
140,117,524190
30,11,3951333
84,19,2479715
24,2202,10115
93,873,41797
89,16,32836297
89,20,17196518
16,1942,38
230,1,29744621
39,1,1673339
128,4,878467
41,168,182889
18,85,6118573
2,5,1251378
67,873,41842
114,12,401842
31,95,201631
3,23,7670914
8,2202,10175
50,738,100
19,294,241964
79,20,5906930
18,738,121
3,1942,121
8,2202,10206
23,962,256389
57,1,42707590
58,1,16866853
58,2,24690374
2,2202,10214
42,2202,10219
1,2202,10231
55,182,20313
24,738,154
188,814,151302
17,2202,10245
133,28,5725614
13,105,231963
13,602,30423
13,1470,90904
7,602,30424
13,2202,10265
13,873,41945
1,2202,10266
13,245,40506
13,1376,60666
79,103,6027969
116,1942,197
95,120,4868778
17,2202,10283
11,1942,208
28,2202,10293
161,324,162875
1,217,544546
42,486,20388
5,182,20397
1,1376,60727
42,2202,10342
1,2202,10372
1,738,305
2,1942,329
2,1101,40651
109,62,514416
51,17,20634096
10,1942,339
12,254,484182
34,885,-16937
12,32,37760022
12,48,25979323
7,801,91073
11,1668,52197
11,294,242219
41,252,171685
6,103,2127277
68,83,1431759
15,319,322899
1,1942,406
7,1942,409
11,2202,10491
46,1,1777316
34,885,-16852
6,1942,430
3,1942,439
84,1942,442
20,382,183270
9,2202,10531
9,1842,30693
9,1668,52294
9,2002,71014
22,8,12568781
30,4,16259501
10,2002,71022
10,1668,52304
10,120,665744
31,252,171768
30,33,695928
74,272,312890
6,34,81112
93,103,2127353
93,90,1090555
63,105,232258
33,1942,486
33,2202,10567
59,1942,487
1,9,?
97,1058,131542
1,2202,10593
8,44,13702117
53,53,789583
2,627,191998
26,738,542
23,271,212166
135,105,232327
74,95,5517132
16,483,272652
18,1942,557
5,1942,559
83,621,81206
19,1668,52408
50,72,5524350
46,248,141699
46,738,580
161,475,141701
79,237,151727
79,103,10264847
5,99,192058
2,2202,10682
26,511,20763
54,14,333245
2,36,3992228
6,2202,10690
22,1942,620
225,90,393741
78,11,28401742
31,2202,10709
82,13,948153
3,99,-120324
34,4,29860483
107,14,403846
26,486,20807
3,102,8125069
14,7,1996490
2,215,514731
8,35,7147313
7,1942,656
107,11,969787
107,13,5363232
30,29,3157154
1,1942,675
50,5,9183495
53,738,676
41,304,383720
8,2202,10764
38,14,585325
1,375,161907
15,1942,687
21,738,691
17,2202,10777
19,36,1180057
37,1,30227678
63,1942,701
60,252,172004
60,1942,706
5,546,232497
15,1942,718
27,134,514809
24,475,141854
45,627,192198
43,1942,743
95,486,20905
14,31,1280848
18,1942,750
1,31,1280854
16,187,625719
121,59,161986
36,1842,31006
8,1942,766
1,2202,10847
472,1,3026211
1,2202,10852
32,450,232552
23,2202,10859
38,28,784080
10,450,232560
1,486,20945
23,1942,786
115,92,786971
2,1942,793
10,2202,10874
15,1942,798
1,2202,10880
2,1942,807
2,338,212430
4,10,-269968
2,252,172112
39,29,23405072
18,2202,10893
14,2002,71374
14,1058,131855
14,814,151955
14,79,18974256
14,58,7412496
23,23,1089457
4,1842,31060
64,1942,821
39,1942,825
2,2202,10907
4,2202,10908
3,1942,829
19,52,605637
10,2002,71397
38,11,2248679
1,1942,842
12,336,656042
8,8,4435984
4,202,1553167
30,29,5333169
91,60,1306871
16,103,10265115
1,60,1306880
23,2202,10946
10,41,797130
17,217,545191
5,2002,71433
8,2202,10955
30,738,876
5,1101,41203
23,796,363763
2,1101,41204
58,1842,31127
9,57,9990170
30,272,313312
2,602,31134
15,2202,10975
7,2202,10977
138,1942,898
3,2202,10979
7,227,293164
18,2,162126
49,29,1109706
20,395,222609
21,1842,31150
2,738,910
155,3,4027151
45,53,789972
14,4,?
58,1942,913
2,1942,919
21,738,919
63,572,111799
5,347,44120
26,57,306142
26,55,415645
18,475,142047
81,1942,928
141,38,5252609
141,34,3216453
30,6,257193
39,2202,11014
97,1942,935
40,546,232718
8,1,1354484
2,1101,41266
44,1942,946
25,1,13306486
45,324,163608
37,2202,11029
3,796,363829
1,2202,11030
20,2202,11030
12,90,1170231
17,2202,11032
10,163,212574
5,1,2107675
14,7,9415675
13,2202,11040
1,4,8972163
2,136,11968806
56,1,1119846
36,30,5998506
8,1,9738187
35,11,1435209
1,1942,970
78,27,262991
147,1,1975211
39,1942,973
29,9,23036658
5,962,257241
1,1942,982
29,26,1593623
56,14,404184
5,7,2480665
12,2202,11070
5,248,142110
2,2202,11070
42,1942,991
13,1942,991
4,738,992
3,2202,11074
3,52,605795
36,344,257261
15,21,646123
21,54,756944
80,475,142126
18,7,345168
155,53,890929
53,202,1553331
79,1942,1012
38,486,21172
20,2202,11093
13,3,361014
12,63,283195
21,1942,1017
2,2002,71578
2,814,152158
13,163,212639
13,254,484860
13,199,2591581
34,54,756963
29,262,222723
74,15,7893665
11,1376,61505
5,1842,31268
30,609,263051
10,1,?
3,450,232815
3,1942,1037
62,324,163699
38,609,263060
3,20,16330641
15,1942,1041
79,26,11542642
3,4,14244082
5,236,11123
161,6,11192664
6,1942,1045
79,21,2937146
12,61,5383708
1,1942,1049
22,324,163712
25,1942,1053
22,47,507934
129,486,21216
33,1668,52897
111,14,?
5,202,374020
31,33,555465
93,215,515149
101,9,4526931
49,1,14889172
22,801,91793
21,48,6394679
14,1942,1079
34,2202,11160
8,2202,11164
